percent S=0.1 S=0.5 L=1
0.6280	31.156737	31.151962	19.003443
0.6290	31.216736	31.211943	19.039440
0.6300	31.260663	31.255879	19.059402
0.6310	31.296750	31.287945	19.079402
0.6320	31.364696	31.359888	19.127448
0.6330	31.428677	31.423904	19.163445
0.6340	31.456743	31.451943	19.175443
0.6350	31.488733	31.483926	19.191393
0.6360	31.528673	31.523891	19.211407
0.6370	31.556727	31.551965	19.223463
0.6380	31.620739	31.611910	19.237344
0.6390	31.656677	31.651946	19.257024
0.6400	31.659031	31.653583	19.263413
0.6410	31.680747	31.671926	19.287394
0.6420	31.737103	31.731667	19.320722
0.6430	31.754015	31.748587	19.336620
0.6440	31.787849	31.782414	19.345691
0.6450	31.809012	31.803596	19.355436
0.6460	31.832023	31.826568	19.355674
0.6470	31.920878	31.915449	19.430107
0.6480	31.959791	31.954351	19.449138
0.6490	32.007298	32.001871	19.474178
0.6500	32.076805	32.071385	19.519743
0.6510	32.125032	32.119589	19.545292
0.6520	32.211491	32.206018	19.615293
0.6530	32.283451	32.277953	19.663734
0.6540	32.328914	32.323401	19.687283
0.6550	32.382636	32.377097	19.717165
0.6560	32.392397	32.386867	19.721079
0.6570	32.395940	32.390394	19.722501
0.6580	32.423758	32.418218	19.735004
0.6590	32.455258	32.449714	19.749535
0.6600	32.511336	32.505770	19.781489
0.6610	32.555976	32.550412	19.804396
0.6620	32.591019	32.585462	19.821020
0.6630	32.667700	32.662138	19.875712
0.6640	32.742603	32.737052	19.927930
0.6650	32.766682	32.761110	19.938450
0.6660	32.784772	32.779210	19.946053
0.6670	32.833478	32.827962	19.971989
0.6680	32.851597	32.846059	19.979537
0.6690	32.856713	32.851138	19.981634
0.6700	32.910607	32.905048	20.011716
0.6710	32.962707	32.957152	20.040379
0.6720	33.005332	32.999807	20.061915
0.6730	33.023493	33.017938	20.069538
0.6740	33.057591	33.051983	20.085536
0.6750	33.087067	33.081500	20.098930
0.6760	33.144929	33.139383	20.132482
0.6770	33.165777	33.160225	20.141444
0.6780	33.227883	33.222330	20.179055
0.6790	33.297089	33.291535	20.224287
0.6800	33.331899	33.326372	20.240840
0.6810	33.393565	33.388036	20.277948
0.6820	33.409254	33.403764	20.284429
0.6830	33.448926	33.443404	20.303905
0.6840	33.522113	33.516602	20.353944
0.6850	33.562646	33.557162	20.374103
0.6860	33.605451	33.599978	20.395649
0.6870	33.632395	33.626954	20.407618
0.6880	33.661967	33.656551	20.421069
0.6890	33.720564	33.715109	20.455381
0.6900	33.765052	33.759627	20.478136
0.6910	33.825023	33.819637	20.513683
0.6920	33.891682	33.886280	20.556011
0.6930	33.929675	33.924272	20.574475
0.6940	34.005851	34.000476	20.628471
0.6950	34.080923	34.075559	20.680977
0.6960	34.103534	34.098149	20.690771
